Title,US Gross,Worldwide Gross,US DVD Sales,Production Budget,Release Date,MPAA Rating,Running Time min,Distributor,Source,Major Genre,Creative Type,Director,Rotten Tomatoes Rating,IMDB Rating,IMDB Votes
Terminator 3: Rise of the Machines,150358296.0,433058296.0,,170000000.0,Jul 01 2003,R,109.0,Warner Bros.,Original Screenplay,Action,Science Fiction,Jonathan Mostow,,6.6,107667.0
Terminator Salvation: The Future Begins,125322469.0,371628539.0,28434778.0,200000000.0,May 21 2009,PG-13,116.0,Warner Bros.,Original Screenplay,Action,Science Fiction,Joseph McGinty Nichol,,,
Transformers,319246193.0,708272592.0,290787166.0,151000000.0,Jul 03 2007,PG-13,140.0,Paramount Pictures,Based on TV,Action,Science Fiction,Michael Bay,57.0,7.3,197131.0
Transformers: Revenge of the Fallen,402111870.0,836303693.0,217509899.0,210000000.0,Jun 24 2009,PG-13,149.0,Paramount Pictures,Based on TV,Action,Science Fiction,Michael Bay,20.0,6.0,95786.0
"The Goods: Live Hard, Sell Hard",15122676.0,15122676.0,,10000000.0,Aug 14 2009,R,89.0,Paramount Vantage,Original Screenplay,Comedy,Contemporary Fiction,Neal Brennan,26.0,,
The Beach,39778599.0,39778599.0,,50000000.0,Feb 11 2000,R,119.0,20th Century Fox,Based on Book/Short Story,Drama,Contemporary Fiction,Danny Boyle,19.0,4.5,229.0
The Wild Thornberrys,40108697.0,60694737.0,,25000000.0,Dec 20 2002,PG,85.0,Paramount Pictures,Based on TV,Adventure,Kids Fiction,,,6.7,1104.0
The Fog,29511112.0,37048526.0,,18000000.0,Oct 14 2005,PG-13,101.0,Sony Pictures,Remake,Horror,Contemporary Fiction,Rupert Wainwright,5.0,3.3,15760.0
The Thin Red Line,36400491.0,36400491.0,,52000000.0,Dec 23 1998,R,166.0,20th Century Fox,Based on Book/Short Story,Drama,Dramatization,Terrence Malick,78.0,7.5,60966.0
Thirteen Days,34566746.0,66554547.0,,80000000.0,Dec 25 2000,PG-13,145.0,New Line,Based on Real Life Events,Drama,Dramatization,Roger Donaldson,82.0,7.3,23578.0
The Kid,69688384.0,69688384.0,,65000000.0,Jul 07 2000,PG,104.0,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,Jon Turteltaub,49.0,5.9,14927.0
House on Haunted Hill,40846082.0,40846082.0,,19000000.0,Oct 29 1999,R,96.0,Warner Bros.,Original Screenplay,Horror,Contemporary Fiction,William Malone,25.0,5.2,22795.0
The One,43905746.0,43905746.0,,49000000.0,Nov 02 2001,PG-13,87.0,Sony Pictures,Original Screenplay,Action,Science Fiction,James Wong,13.0,5.6,24416.0
The 13th Warrior,32698899.0,61698899.0,,125000000.0,Aug 27 1999,R,103.0,Walt Disney Pictures,Based on Book/Short Story,Action,Fantasy,John McTiernan,33.0,6.3,36151.0
The Tuxedo,50586000.0,50586000.0,,60000000.0,Sep 27 2002,PG-13,99.0,Dreamworks SKG,Original Screenplay,Action,Science Fiction,,22.0,5.0,19370.0
The Tigger Movie,4554533.0,55159800.0,,20000000.0,Feb 11 2000,G,77.0,Walt Disney Pictures,Spin-Off,Adventure,Kids Fiction,,61.0,6.0,2986.0
Titan A.E.,22751979.0,36751979.0,,75000000.0,Jun 16 2000,PG,95.0,20th Century Fox,Original Screenplay,Adventure,Science Fiction,Don Bluth,51.0,6.4,22286.0
Titanic,600788188.0,1842879955.0,,200000000.0,Dec 19 1997,PG-13,194.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Historical Fiction,James Cameron,82.0,7.4,240732.0
The League of Extraordinary Gentlemen,66465204.0,179265204.0,,78000000.0,Jul 11 2003,PG-13,110.0,20th Century Fox,Based on Comic/Graphic Novel,Adventure,Super Hero,Stephen Norrington,17.0,5.5,50710.0
The Time Machine,56684819.0,98983590.0,,80000000.0,Mar 08 2002,PG-13,96.0,Dreamworks SKG,Based on Book/Short Story,Adventure,Science Fiction,,28.0,5.6,32465.0
The Mist,25593755.0,54777490.0,29059367.0,13000000.0,Nov 21 2007,R,127.0,MGM,Based on Book/Short Story,Horror,Science Fiction,Frank Darabont,73.0,7.4,76830.0
TMNT,54149098.0,95009888.0,30836109.0,35000000.0,Mar 23 2007,PG,88.0,Warner Bros.,Based on Comic/Graphic Novel,Action,Science Fiction,,,6.6,26178.0
Tomorrow Never Dies,125304276.0,339504276.0,,110000000.0,Dec 19 1997,PG-13,119.0,MGM,Based on Book/Short Story,Action,Contemporary Fiction,Roger Spottiswoode,55.0,6.4,46650.0
The Royal Tenenbaums,52353636.0,71430876.0,,28000000.0,Dec 14 2001,R,110.0,Walt Disney Pictures,Original Screenplay,Black Comedy,Contemporary Fiction,Wes Anderson,79.0,7.6,82349.0
Lara Croft: Tomb Raider: The Cradle of Life,65653758.0,156453758.0,,90000000.0,Jul 25 2003,PG-13,117.0,Paramount Pictures,Based on Game,Adventure,Contemporary Fiction,Jan De Bont,,5.2,32832.0
Lara Croft: Tomb Raider,131144183.0,274644183.0,,94000000.0,Jun 15 2001,PG-13,101.0,Paramount Pictures,Based on Game,Adventure,Contemporary Fiction,Simon West,,5.4,55582.0
The Day After Tomorrow,186740799.0,544272402.0,,125000000.0,May 28 2004,PG-13,124.0,20th Century Fox,Original Screenplay,Adventure,Science Fiction,Roland Emmerich,46.0,6.3,92241.0
The Others,96522687.0,209947037.0,,17000000.0,Aug 10 2001,PG-13,104.0,Miramax,Original Screenplay,Horror,Historical Fiction,,84.0,7.8,86091.0
The Town,30980607.0,33180607.0,,37000000.0,Sep 17 2010,R,123.0,Warner Bros.,Based on Book/Short Story,Drama,Contemporary Fiction,Ben Affleck,84.0,8.7,493.0
Toy Story 2,245852179.0,484966906.0,,90000000.0,Nov 19 1999,G,92.0,Walt Disney Pictures,Original Screenplay,Adventure,Kids Fiction,John Lasseter,100.0,8.0,119357.0
Toy Story 3,410640665.0,1046340665.0,,200000000.0,Jun 18 2010,G,102.0,Walt Disney Pictures,Original Screenplay,Adventure,Kids Fiction,,99.0,8.9,67380.0
The Taking of Pelham 123,65452312.0,148989667.0,23048229.0,110000000.0,Jun 12 2009,R,106.0,Sony Pictures,Remake,Action,Contemporary Fiction,Tony Scott,,6.5,33452.0
Treasure Planet,38120554.0,91800000.0,,100000000.0,Nov 27 2002,PG,96.0,Walt Disney Pictures,Based on Book/Short Story,Adventure,Kids Fiction,,69.0,6.6,12099.0
Traffic,124107476.0,208300000.0,,48000000.0,Dec 27 2000,R,147.0,USA Films,Based on TV,Drama,Contemporary Fiction,Steven Soderbergh,91.0,7.8,85759.0
Training Day,76261036.0,104505362.0,,45000000.0,Oct 05 2001,R,122.0,Warner Bros.,Original Screenplay,Drama,Contemporary Fiction,Antoine Fuqua,72.0,7.6,82057.0
Traitor,23530831.0,27664173.0,13547082.0,22000000.0,Aug 27 2008,PG-13,113.0,Overture Films,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,61.0,7.1,22468.0
The Ring,129094024.0,249094024.0,,48000000.0,Oct 18 2002,PG-13,115.0,Dreamworks SKG,Remake,Horror,Contemporary Fiction,Gore Verbinski,71.0,5.5,589.0
The Terminal,77073959.0,218673959.0,,75000000.0,Jun 18 2004,PG-13,128.0,Dreamworks SKG,Based on Real Life Events,Drama,Dramatization,Steven Spielberg,60.0,7.1,79803.0
The Transporter,25296447.0,43928932.0,,21000000.0,Oct 11 2002,PG-13,92.0,20th Century Fox,Original Screenplay,Action,Contemporary Fiction,Corey Yuen,53.0,6.6,51005.0
Tropic Thunder,110461307.0,188163455.0,50387300.0,90000000.0,Aug 13 2008,R,106.0,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,Ben Stiller,83.0,7.2,104839.0
Troy,133298577.0,497398577.0,,150000000.0,May 14 2004,R,163.0,Warner Bros.,Based on Book/Short Story,Action,Historical Fiction,Wolfgang Petersen,54.0,7.0,129575.0
xXx,141930000.0,267200000.0,,70000000.0,Aug 09 2002,PG-13,124.0,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,Rob Cohen,48.0,5.5,52636.0
The Truman Show,125618201.0,248400000.0,,60000000.0,Jun 05 1998,PG,102.0,Paramount Pictures,Original Screenplay,Drama,Contemporary Fiction,Peter Weir,95.0,8.0,156346.0
Tarzan,171091819.0,448191819.0,,145000000.0,Jun 16 1999,G,88.0,Walt Disney Pictures,Based on Book/Short Story,Adventure,Historical Fiction,Kevin Lima,88.0,6.9,26871.0
Turistas,7027762.0,14321070.0,3507046.0,10000000.0,Dec 01 2006,R,89.0,20th Century Fox,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,,6.9,83.0
Twisted,25195050.0,40119848.0,,50000000.0,Feb 27 2004,R,97.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Philip Kaufman,2.0,4.8,83.0
The Twilight Saga: New Moon,296623634.0,702623634.0,162665819.0,50000000.0,Nov 20 2009,PG-13,130.0,Summit Entertainment,Based on Book/Short Story,Drama,Fantasy,Chris Weitz,28.0,,
The Twilight Saga: Eclipse,300155447.0,688155447.0,,68000000.0,Jun 30 2010,PG-13,124.0,Summit Entertainment,Based on Book/Short Story,Drama,Fantasy,David Slade,51.0,,
Twilight,192769854.0,396439854.0,193591463.0,37000000.0,Nov 21 2008,PG-13,120.0,Summit Entertainment,Based on Book/Short Story,Drama,Fantasy,Catherine Hardwicke,50.0,6.1,4840.0
The Texas Chainsaw Massacre: The Beginning,39517763.0,50517763.0,15943146.0,16000000.0,Oct 06 2006,R,90.0,New Line,Remake,Horror,Historical Fiction,,,5.8,20196.0
The Texas Chainsaw Massacre,80571655.0,107071655.0,,9000000.0,Oct 17 2003,R,98.0,New Line,Remake,Horror,Historical Fiction,,36.0,6.1,39172.0
Tom yum goong,12044087.0,43044087.0,13125985.0,5700000.0,Sep 08 2006,R,82.0,Weinstein Co.,Original Screenplay,Action,Contemporary Fiction,,,6.9,13929.0
U2 3D,10363341.0,22664070.0,,15000000.0,Jan 23 2008,G,85.0,National Geographic Entertainment,Based on Real Life Events,Concert/Performance,Factual,Catherine Owens,,8.3,2090.0
U-571,77086030.0,127630030.0,,62000000.0,Apr 21 2000,PG-13,116.0,Universal,Original Screenplay,Action,Historical Fiction,Jonathan Mostow,68.0,6.4,32528.0
Undercover Brother,38230435.0,38230435.0,,25000000.0,May 31 2002,PG-13,86.0,Universal,Original Screenplay,Comedy,Contemporary Fiction,Malcolm D. Lee,76.0,5.7,14237.0
Dodgeball: A True Underdog Story,114326736.0,167726736.0,,30000000.0,Jun 18 2004,PG-13,92.0,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,,,6.6,65329.0
Unaccompanied Minors,16655224.0,21949214.0,7060674.0,25000000.0,Dec 08 2006,PG,87.0,Warner Bros.,Original Screenplay,Comedy,Contemporary Fiction,,,3.7,4133.0
Unbreakable,94999143.0,248099143.0,,73243106.0,Nov 22 2000,PG-13,107.0,Walt Disney Pictures,Original Screenplay,Thriller/Suspense,Super Hero,M. Night Shyamalan,68.0,7.3,97324.0
Underworld,51970690.0,95708457.0,,22000000.0,Sep 19 2003,R,121.0,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,Len Wiseman,30.0,6.7,65690.0
Unfaithful,52752475.0,119114494.0,,50000000.0,May 08 2002,R,123.0,20th Century Fox,Remake,Drama,Contemporary Fiction,Adrian Lyne,48.0,6.6,23998.0
Up,293004164.0,731304609.0,178459329.0,175000000.0,May 29 2009,PG,96.0,Walt Disney Pictures,Original Screenplay,Adventure,Kids Fiction,Pete Docter,98.0,8.4,110491.0
Urban Legend,38116707.0,72571864.0,,14000000.0,Sep 25 1998,R,100.0,Sony Pictures,Original Screenplay,Horror,Contemporary Fiction,,21.0,5.2,19113.0
Urban Legends: Final Cut,21468807.0,38574362.0,,15000000.0,Sep 22 2000,R,98.0,Sony Pictures,Original Screenplay,Horror,Contemporary Fiction,,9.0,3.7,7609.0
Valkyrie,83077470.0,198686497.0,26715008.0,75000000.0,Dec 25 2008,PG-13,120.0,United Artists,Based on Real Life Events,Thriller/Suspense,Dramatization,Bryan Singer,61.0,7.3,54343.0
Valentine,20384136.0,20384136.0,,10000000.0,Feb 02 2001,R,96.0,Warner Bros.,Based on Book/Short Story,Horror,Contemporary Fiction,,9.0,4.3,11435.0
The Legend of Bagger Vance,30695227.0,39235486.0,,60000000.0,Nov 03 2000,PG-13,126.0,Dreamworks SKG,Based on Book/Short Story,Drama,Historical Fiction,Robert Redford,43.0,6.4,21995.0
In the Valley of Elah,6777741.0,24489150.0,3182650.0,23000000.0,Sep 14 2007,R,120.0,Warner Bros.,Based on Real Life Events,Drama,Dramatization,Paul Haggis,73.0,7.4,27529.0
Venus,3347411.0,4022411.0,,6000000.0,Dec 21 2006,R,95.0,Miramax,Original Screenplay,Drama,Contemporary Fiction,,89.0,,
Van Helsing,120150546.0,300150546.0,,170000000.0,May 07 2004,PG-13,132.0,Universal,Original Screenplay,Action,Historical Fiction,Stephen Sommers,22.0,5.5,68846.0
The Village,114197520.0,260197520.0,,71682975.0,Jul 30 2004,PG-13,108.0,Walt Disney Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,M. Night Shyamalan,42.0,6.6,88928.0
Vertical Limit,68473360.0,213500000.0,,75000000.0,Dec 08 2000,PG-13,124.0,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,Martin Campbell,47.0,5.6,24294.0
Vampires,20268825.0,20268825.0,,20000000.0,Oct 30 1998,R,108.0,Sony Pictures,Based on Book/Short Story,Horror,Fantasy,John Carpenter,33.0,6.8,54.0
Vanilla Sky,100614858.0,202726605.0,,70000000.0,Dec 14 2001,R,136.0,Paramount Pictures,Remake,Thriller/Suspense,Contemporary Fiction,Cameron Crowe,39.0,6.9,87820.0
The Flintstones in Viva Rock Vegas,35231365.0,59431365.0,,58000000.0,Apr 28 2000,PG,90.0,Universal,Based on TV,Comedy,Kids Fiction,Brian Levant,24.0,3.3,5491.0
Varsity Blues,52894169.0,54294169.0,,16000000.0,Jan 15 1999,R,104.0,Paramount Pictures,Original Screenplay,Drama,Contemporary Fiction,Brian Robbins,39.0,6.0,18066.0
Wag the Dog,43057470.0,64252038.0,,15000000.0,Dec 25 1997,R,120.0,New Line,Based on Book/Short Story,Drama,Contemporary Fiction,Barry Levinson,84.0,7.0,36092.0
Waiting...,16124543.0,16285543.0,37517657.0,1125000.0,Oct 07 2005,R,93.0,Lionsgate,Original Screenplay,Comedy,Contemporary Fiction,,30.0,,
Waking Ned Devine,24793251.0,55193251.0,,3000000.0,Nov 20 1998,PG,91.0,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,,82.0,,
WALL-E,223808164.0,532743103.0,142201722.0,180000000.0,Jun 27 2008,G,97.0,Walt Disney Pictures,Original Screenplay,Comedy,Kids Fiction,Andrew Stanton,96.0,8.5,182257.0
War,22466994.0,40666994.0,27148376.0,25000000.0,Aug 24 2007,R,99.0,Lionsgate,Original Screenplay,Action,Contemporary Fiction,,,6.2,28771.0
Red Cliff,627047.0,119627047.0,,40000000.0,Nov 20 2009,R,131.0,Magnolia Pictures,Based on Real Life Events,Action,Dramatization,John Woo,,,
The War of the Worlds,234280354.0,591745532.0,,132000000.0,Jun 29 2005,PG-13,116.0,Paramount Pictures,Remake,Action,Science Fiction,Steven Spielberg,,7.2,12074.0
Winter's Bone,5951693.0,5951693.0,,2000000.0,Jun 11 2010,R,100.0,Roadside Attractions,,Drama,,,95.0,8.2,1704.0
Wonder Boys,19389454.0,33422485.0,,35000000.0,Feb 23 2000,R,111.0,Paramount Pictures,Based on Book/Short Story,Comedy,Contemporary Fiction,Curtis Hanson,81.0,7.5,31572.0
White Chicks,69148997.0,111448997.0,,20000000.0,Jun 23 2004,PG-13,109.0,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,Keenen Ivory Wayans,15.0,5.0,25970.0
The Wedding Planner,60400856.0,94728529.0,,28000000.0,Jan 26 2001,PG-13,103.0,Sony Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,Adam Shankman,16.0,4.8,18717.0
Taking Woodstock,7460204.0,10061080.0,,29000000.0,Aug 26 2009,R,120.0,Focus Features,Based on Book/Short Story,Drama,Dramatization,Ang Lee,48.0,6.8,8778.0
The Wedding Crashers,209218368.0,283218368.0,,40000000.0,Jul 15 2005,R,113.0,New Line,Original Screenplay,Comedy,Contemporary Fiction,David Dobkin,,,
We Own the Night,28563179.0,54700285.0,22557036.0,28000000.0,Oct 12 2007,R,117.0,Sony Pictures,Original Screenplay,Drama,Contemporary Fiction,James Gray,56.0,7.0,38163.0
We Were Soldiers,78120196.0,114658262.0,,70000000.0,Mar 01 2002,R,138.0,Paramount Pictures,Based on Book/Short Story,Drama,Dramatization,,62.0,6.9,42580.0
What a Girl Wants,35990505.0,35990505.0,,25000000.0,Apr 04 2003,PG,105.0,Warner Bros.,Remake,Comedy,Contemporary Fiction,Dennie Gordon,34.0,5.7,12561.0
Where the Heart Is,33771174.0,40862054.0,,15000000.0,Apr 28 2000,PG-13,120.0,20th Century Fox,Based on Book/Short Story,Drama,Contemporary Fiction,,34.0,6.4,13302.0
Welcome Home Roscoe Jenkins,42436517.0,43607627.0,17066717.0,27500000.0,Feb 08 2008,PG-13,114.0,Universal,Original Screenplay,Comedy,Contemporary Fiction,Malcolm D. Lee,23.0,4.5,5700.0
What Dreams May Come,55485043.0,71485043.0,,80000000.0,Oct 02 1998,PG-13,113.0,Polygram,Based on Book/Short Story,Drama,Fantasy,,55.0,6.6,30486.0
The White Countess,1669971.0,2814566.0,,16000000.0,Dec 21 2005,PG-13,135.0,Sony Pictures Classics,Original Screenplay,Drama,Historical Fiction,James Ivory,51.0,6.5,2855.0
Where the Wild Things Are,77233467.0,99123656.0,27984751.0,100000000.0,Oct 16 2009,PG,100.0,Warner Bros.,Based on Book/Short Story,Adventure,Fantasy,Spike Jonze,73.0,7.2,30669.0
Wild Things,29795299.0,55576699.0,,20000000.0,Mar 20 1998,R,108.0,Sony Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,64.0,6.6,40110.0
Windtalkers,40914068.0,77628265.0,,115000000.0,Jun 14 2002,R,134.0,MGM,Original Screenplay,Action,Historical Fiction,John Woo,32.0,5.8,26421.0
What Lies Beneath,155464351.0,288693989.0,,90000000.0,Jul 21 2000,PG-13,130.0,Dreamworks SKG,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Robert Zemeckis,45.0,6.5,45633.0
Walk the Line,119519402.0,184319402.0,123216687.0,29000000.0,Nov 18 2005,PG-13,80.0,20th Century Fox,Based on Real Life Events,Drama,Dramatization,James Mangold,82.0,7.9,85235.0
A Walk to Remember,41227069.0,46060915.0,,11000000.0,Jan 25 2002,PG,102.0,Warner Bros.,Based on Book/Short Story,Drama,Contemporary Fiction,Adam Shankman,28.0,7.1,38045.0
Wild Wild West,113805681.0,222105681.0,,175000000.0,Jun 30 1999,PG-13,107.0,Warner Bros.,Based on TV,Adventure,Historical Fiction,Barry Sonnenfeld,21.0,4.3,54183.0
White Noise,56094360.0,92094360.0,,10000000.0,Jan 07 2005,PG-13,101.0,Universal,Original Screenplay,Drama,Contemporary Fiction,,9.0,,
Wanted,134508551.0,340934768.0,71092823.0,75000000.0,Jun 27 2008,R,110.0,Universal,Based on Comic/Graphic Novel,Action,Science Fiction,Timur Bekmambetov,71.0,6.4,1089.0
The Women,26902075.0,50042410.0,10057074.0,16000000.0,Sep 12 2008,PG-13,114.0,Picturehouse,Original Screenplay,Comedy,Contemporary Fiction,,13.0,7.9,5519.0
The Wood,25059640.0,25059640.0,,6000000.0,Jul 16 1999,R,106.0,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,,61.0,6.1,3224.0
Without a Paddle,58156435.0,65121280.0,,30000000.0,Aug 20 2004,PG-13,95.0,Paramount Pictures,Based on Book/Short Story,Comedy,Contemporary Fiction,,15.0,5.7,17207.0
What's the Worst That Could Happen?,32267774.0,38462071.0,,30000000.0,Jun 01 2001,PG-13,98.0,MGM,Original Screenplay,Comedy,Contemporary Fiction,,10.0,5.0,6727.0
The Wrestler,26236603.0,43236603.0,11912450.0,6000000.0,Dec 17 2008,R,109.0,Fox Searchlight,Original Screenplay,Drama,Contemporary Fiction,Darren Aronofsky,98.0,8.2,93301.0
Walking Tall,46213824.0,47313824.0,,56000000.0,Apr 02 2004,PG-13,87.0,MGM,Remake,Action,Contemporary Fiction,Kevin Bray,25.0,6.0,20517.0
The Watcher,28946615.0,47267829.0,,33000000.0,Sep 08 2000,R,97.0,Universal,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,10.0,3.7,959.0
Sky Captain and the World of Tomorrow,37760080.0,49730854.0,,70000000.0,Sep 17 2004,PG,106.0,Paramount Pictures,Original Screenplay,Adventure,Science Fiction,,72.0,6.3,40281.0
The Waterboy,161491646.0,190191646.0,,23000000.0,Nov 06 1998,PG-13,86.0,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,Frank Coraci,32.0,5.7,43251.0
What Women Want,182805123.0,372100000.0,,65000000.0,Dec 15 2000,PG-13,127.0,Paramount Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,Nancy Meyers,53.0,6.3,54525.0
The X-Files: I Want to Believe,20982478.0,68369434.0,16034958.0,35000000.0,Jul 25 2008,PG-13,104.0,20th Century Fox,Based on TV,Action,Science Fiction,,,5.9,35433.0
The X Files: Fight the Future,83898313.0,189176423.0,,66000000.0,Jun 19 1998,PG-13,120.0,20th Century Fox,Based on TV,Action,Science Fiction,,,,
X-Men,157299717.0,334627820.0,,75000000.0,Jul 14 2000,PG-13,104.0,20th Century Fox,Based on Comic/Graphic Novel,Action,Super Hero,Bryan Singer,82.0,7.4,120706.0
X2,214949694.0,407711549.0,,125000000.0,May 02 2003,PG-13,133.0,20th Century Fox,Based on Comic/Graphic Novel,Action,Super Hero,Bryan Singer,,7.8,112320.0
The Divine Secrets of the Ya-Ya Sisterhood,69586544.0,73826768.0,,27000000.0,Jun 07 2002,PG-13,116.0,Warner Bros.,Based on Book/Short Story,Comedy,Contemporary Fiction,,,,
Year One,43337279.0,57604723.0,14813995.0,60000000.0,Jun 19 2009,PG-13,97.0,Sony Pictures,Original Screenplay,Comedy,Historical Fiction,Harold Ramis,14.0,5.0,23091.0
Yes Man,97690976.0,225990976.0,26601131.0,50000000.0,Dec 19 2008,PG-13,104.0,Warner Bros.,Based on Book/Short Story,Comedy,Contemporary Fiction,Peyton Reed,43.0,7.0,62150.0
You Kill Me,2426851.0,2426851.0,,4000000.0,Jun 22 2007,R,92.0,IFC Films,Original Screenplay,Black Comedy,Contemporary Fiction,John Dahl,78.0,6.7,9498.0
"Yours, Mine and Ours",53359917.0,72359917.0,26979166.0,45000000.0,Nov 23 2005,PG,90.0,Paramount Pictures,Remake,Comedy,Contemporary Fiction,Raja Gosnell,,7.6,259.0
You've Got Mail,115821495.0,250800000.0,,65000000.0,Dec 18 1998,PG,119.0,Warner Bros.,Based on Play,Drama,Contemporary Fiction,Nora Ephron,68.0,6.2,52587.0
Zathura,28045540.0,58545540.0,22025352.0,65000000.0,Nov 11 2005,PG,113.0,Sony Pictures,Based on Book/Short Story,Adventure,Fantasy,Jon Favreau,75.0,,
Zoolander,45172250.0,60780981.0,,28000000.0,Sep 28 2001,PG-13,89.0,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,Ben Stiller,62.0,6.4,69296.0
Zombieland,75590286.0,98690286.0,28281155.0,23600000.0,Oct 02 2009,R,87.0,Sony Pictures,Original Screenplay,Comedy,Fantasy,Ruben Fleischer,89.0,7.8,81629.0
Zack and Miri Make a Porno,31452765.0,36851125.0,21240321.0,24000000.0,Oct 31 2008,R,101.0,Weinstein Co.,Original Screenplay,Comedy,Contemporary Fiction,Kevin Smith,65.0,7.0,55687.0
Zodiac,33080084.0,83080084.0,20983030.0,85000000.0,Mar 02 2007,R,157.0,Paramount Pictures,Based on Book/Short Story,Thriller/Suspense,Dramatization,David Fincher,89.0,,
The Legend of Zorro,45575336.0,141475336.0,,80000000.0,Oct 28 2005,PG,129.0,Sony Pictures,Remake,Adventure,Historical Fiction,Martin Campbell,26.0,5.7,21161.0
