MeetID,Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Squat4Kg,BestSquatKg,Bench4Kg,BestBenchKg,Deadlift4Kg,BestDeadliftKg,TotalKg,Place,Wilks
8460,Edvard Khanjyan,M,Wraps,32.0,Open,109.0,110,-410.0,,,,,,,DQ,
8355,Raymond Ng,M,Raw,28.0,Open,65.1,67.5,,137.5,,107.5,,152.5,397.5,10,315.69
7002,Jason Hanson,M,Single-ply,,T2,80.4,83,,227.5,,155.0,,227.5,610.0,1,415.14
6817,Edward Mooradian,M,Raw,,R-T2,101.6,105,,85.0,,62.5,,130.0,277.5,8,167.84
5209,Meghan Harrington,F,Raw,,Amateur Open,59.42,60,,97.52,,49.9,,136.08,283.5,2,318.46
5848,Eloi Bigirimana,M,Single-ply,,Boys,90.0,90,,,,,,,,DQ,
8224,Natalie Newhart,F,Wraps,31.0,Open,54.1,56,,152.5,,90.0,,152.5,395.0,4,477.49
6945,Lauren Pardue,F,Single-ply,,O,67.5,67.5,,,,62.5,,,62.5,1,63.79
901,Pam Windrum,F,Single-ply,,Open,93.7,84+,,172.5,,100.0,,145.0,417.5,1,355.12
5744,Ethan Bass,M,Single-ply,,Boys,41.73,52,,83.91,,47.63,,77.11,208.65,5,263.88
4974,Kimberly Wolfe,F,Raw,,Amateur Master 45-49,72.3,75,,,,74.84,,,74.84,1,72.85
7712,Brandon Lilly,M,Raw,31.0,Open Men,138.48,140,,317.5,,-235.0,,,,DQ,
213,Jimmy Latchman,M,Raw,23.0,M_OR_AAPF,73.6,75,,200.0,,117.5,-250.0,240.0,557.5,1,402.57
6166,Noah Elliott,M,Single-ply,,Boys,81.65,82.5,,154.22,,79.38,,181.44,415.04,1,279.78
5654,Audrey Jaksich,F,Wraps,,Open,59.24,60,,117.93,,83.91,,161.03,362.87,2,408.58
7606,Aaron Lee,M,Raw,25.0,Open Men,80.29,82.5,,,,,,227.5,227.5,1,154.965
7759,Andrew Lau,M,Raw,18.0,Junior Men 18-19,81.47,82.5,,162.5,,112.5,,200.0,475.0,1,320.63
7362,Carson Hauge,M,Single-ply,19.5,Male,76.3,,,170.0,,110.0,,205.0,485.0,24,341.53
7509,Catherine LaMantia,F,Single-ply,13.0,Open Women,59.65,60,,,,,,80.0,80.0,1,89.6
8236,Jacob Stratton,M,Single-ply,29.0,Open,98.8,100,,307.5,,217.5,,342.5,867.5,1,530.54
5877,Elvis Tarango,M,Single-ply,,Boys,66.68,67.5,,165.56,,99.79,,183.7,449.06,2,349.66
2161,Kjell-Werner Digre,M,Single-ply,,Junior 19-23,74.0,75,,190.0,,117.5,,230.0,537.5,1,386.63
8375,Tyler Martin,M,Raw,31.0,Open,117.65,125,,,,160.0,,,160.0,1,92.42
7669,Austin Hoffman,M,Raw,18.0,Junior Men 18-19,88.9,90,,,,,,205.0,205.0,1,131.7
5587,Trey McNeil,M,Wraps,,Open,107.5,110,,219.99,,142.88,,251.74,614.62,4,364.35
15,Martin Drake,M,Raw,,RLM 65-69,74.93,75,,60.0,,130.0,,100.0,290.0,1,206.78
8441,Jennifer Gough,F,Raw,,Senior,52.4,57,,85.0,,55.0,,110.0,250.0,1,309.82
6854,Robert Lowery,M,Raw,24.5,R-O,83.0,83,,210.0,,135.0,,235.0,580.0,2,387.15
1341,Keith St. Laurent,M,Wraps,27.5,Amateur Open,99.97,100,,204.12,,113.4,,224.53,542.05,3,329.93
6298,A'traviaun Woods,M,Single-ply,,Boys,83.91,90,,176.9,,97.52,,199.58,474.0,6,314.38
354,Brian Montague,M,Single-ply,,Open,100.0,100,,,,170.0,,,170.0,1,103.46
1578,Anthony Armijo,M,Raw,,p+f,121.11,125,,,,162.5,,250.0,412.5,1,236.66
6332,Jermaine Lewis,M,Single-ply,,Boys,109.77,110,,249.48,,115.67,,240.4,605.55,1,356.59
573,Darwin Eckstrom,M,Single-ply,,Master 2,106.7,110,,,,180.0,,,180.0,1,106.97
1570,Nikhil Bhagat,M,Wraps,,int,67.18,67.5,,132.5,,87.5,,165.0,385.0,1,297.98
6150,Brig Nelson,M,Single-ply,,Boys,92.35,100,,208.65,,113.4,,183.7,505.76,5,318.78
6362,Justin Baez,M,Single-ply,,Boys,79.65,82.5,,181.44,,102.06,,142.88,426.38,5,291.9
1526,Alex Ochoa,M,Single-ply,26.5,M-O,65.98,66,,280.0,,185.0,,260.0,725.0,1,569.41
7002,Nicholas Walker,M,Single-ply,,T2,77.9,83,,165.0,,87.5,,202.5,455.0,5,316.0
982,Michael Pantile,M,Raw,,Junior,133.0,120+,,235.0,,145.0,,250.0,630.0,1,354.91
7192,Adam Yezer,M,Raw,,R-M2,81.9,83,,122.5,,132.5,,187.5,442.5,2,297.74
7952,Stephanie Powell,F,Raw,28.0,Open,66.0,67.5,,165.0,,97.5,,225.0,487.5,1,505.72
6138,Hayden Hayes,M,Single-ply,,Boys,120.11,125,,199.58,,120.2,,204.12,523.9,5,301.14
7345,Abagayle Kasper,F,Single-ply,15.5,HS,70.1,75,,110.0,,52.5,,140.0,302.5,19,300.64
1090,Jayne Egan,F,Single-ply,,Master 2,50.8,52,,117.5,,67.5,,135.0,320.0,1,406.15
6800,Kaylee Putman,F,Single-ply,17.5,O,46.5,47,,82.5,,40.0,,102.5,225.0,2,304.93
4285,Anne Fesolai,F,Raw,,Masters 1,106.78,84+,,107.5,,50.0,,137.5,295.0,1,241.44
265,Cam Thomas,M,Single-ply,,Open,82.5,82.5,,182.5,,137.5,,237.5,557.5,2,373.47
1726,Martin Ringsrud,M,Single-ply,,Teen 14-18,90.0,90,,225.0,,175.0,,222.5,622.5,1,397.4
1288,Stanislav Pryakhin,M,Wraps,41.0,Open,82.5,82.5,,260.0,,157.5,,285.0,702.5,4,470.61
7720,Amy Perry,F,Wraps,45.0,Master 45-49,66.13,67.5,,102.5,,55.0,,137.5,295.0,1,305.59
4829,Jeremy Cheong,M,Raw,22.5,Junior,65.9,66,,210.0,,148.0,,237.5,595.5,1,468.17
8383,Mohamed Samir,M,Wraps,40.0,Master 40-44,88.2,90,,120.0,,140.0,,190.0,450.0,1,290.31
286,G.Holmen,M,Single-ply,,Open,90.0,90,,135.0,,80.0,,177.5,392.5,3,250.57
5629,Dan Martin,M,Raw,47.0,Master (45-49),98.43,100,,,,185.97,,,185.97,1,113.91
5168,Cynthia Varamo,F,Raw,,Amateur Master 55-59,60.96,67.5,,83.91,,43.09,,113.4,240.4,1,264.75
179,Naidu Tejaswini,F,Single-ply,,Senior,56.0,56,,150.0,,77.5,,171.0,398.5,1,468.88
222,Jeremy Bell,M,Wraps,30.0,MO,81.6,82.5,,237.5,,147.5,,277.5,662.5,1,446.77
3668,Jan Inge Ellingsen,M,Single-ply,,Open,91.2,100,,,,140.0,,,,DQ,
6599,Charlotte Genevier,F,Raw,,R-O,56.4,60,,77.5,,45.0,,117.5,240.0,1,280.81
1621,Nacole Stickle,F,Wraps,,teen,103.46,90+,,152.5,,75.0,,162.5,390.0,1,321.68
4958,Braedon Nelson,M,Wraps,,Amateur Junior 20-23,81.65,82.5,,174.63,,92.99,,190.51,458.13,3,308.83
5481,Richard Ficca,M,Raw,,,,140+,,,,247.21,,,247.21,1,
6096,Tanner Williams,M,Single-ply,,Boys,65.32,67.5,,102.06,,65.77,,129.27,297.1,5,235.29
6774,Paul Guidry,M,Single-ply,,JR,90.2,100,,192.8,,,,233.6,426.4,2,271.9
8426,April Purvis,F,Raw,21.0,Junior 20-23,59.0,60,,142.5,,72.5,,157.5,372.5,1,420.75
6257,Trenton Cooper,M,Single-ply,,Boys,81.19,82.5,,124.74,,72.57,,147.42,344.73,3,233.19
171,Dean Carroll,M,Wraps,40.0,MM-RP,98.55,100,,260.0,,155.0,,300.0,715.0,1,437.74
5741,Josh Trevino,M,Single-ply,,Boys,138.98,125+,,285.76,,165.56,,260.82,712.14,1,398.39
5980,Brady Jordan,M,Single-ply,,Boys,75.75,82.5,,167.83,,88.45,,167.83,424.11,4,300.13
7021,Raul Lopez,M,Raw,,R-M3,82.4,83,,125.0,,55.0,,160.0,340.0,2,227.93
8119,Ashley Pardo,F,Raw,35.0,Open,73.8,75,,,,77.5,,170.0,,DQ,
5919,Xavious Bentimiglia,M,Single-ply,,Boys,66.22,67.5,,124.74,,70.31,,145.15,340.19,4,266.39
1183,Hayden Siple,M,Raw,,Open,100.5,105,,205.0,,140.0,,245.0,590.0,4,358.36
821,Richard Taylor,M,Single-ply,,Master 1,109.3,110,,,,157.5,,,157.5,1,92.87
5944,Brendyn Hodges,M,Single-ply,,Boys,95.07,100,,183.7,,117.93,,226.8,528.44,5,328.6
967,Wesley Ha,M,Raw,,Junior,72.9,74,,,,125.0,,,125.0,1,90.88
209,Kevin Thuan,M,Raw,21.0,M-R-Jr,81.5,82.5,,142.5,,107.5,,235.0,485.0,7,327.31
7530,Bob Benedix,M,Single-ply,47.0,Open,82.1,82.5,,290.0,,152.5,,255.0,697.49,1,468.62
1448,Liane Blyn,F,Single-ply,42.5,Masters 1,82.18,84,,242.5,,185.0,,225.0,652.5,1,588.42
738,Jon Rountree,M,Single-ply,,Junior,59.3,60,,,,110.0,,,110.0,2,94.83
6964,Grace Krupa,F,Raw,,R-JR,52.0,52,,,,42.5,,85.0,127.5,1,158.95
7750,Amy Johnson,F,Raw,57.0,Master Women 55-59,57.24,60,,,,37.5,,,37.5,1,43.37
7952,Molly Mullikin,F,Wraps,24.0,Open,74.0,75,,192.5,,110.0,,232.5,535.0,1,512.931
7717,Michael Mobus,M,Raw,22.0,Open,82.19,82.5,,,,177.5,,,177.5,1,119.18
8321,Juan Salgado,M,Raw,23.0,Junior 20-23,74.8,75,,192.5,,117.5,,230.0,540.0,2,385.5
771,Corey Grandy,M,Single-ply,,Open,81.5,82.5,,235.0,,195.0,,245.0,675.0,3,455.54
7227,Jassmin Villacorta,F,Raw,,R-O,55.2,57,,110.0,,65.0,,135.0,310.0,2,368.88
7017,Michael Ricker,M,Single-ply,,O,138.3,120+,,,,,,250.0,250.0,1,139.96
5967,Ethan Price,M,Single-ply,,Boys,113.94,125,,235.87,,158.76,,204.12,598.74,1,348.77
8162,Bobby Betts,M,Raw,35.0,Open,106.35,110,,,,-227.5,,,,DQ,
100,Craig Hubbs,M,Raw,,M-M6R,90.0,90,,,,130.0,,,130.0,1,82.99
787,George Richey,M,Single-ply,,Master 2,99.6,100,,185.0,,127.5,,190.0,502.5,1,306.31
7499,Belinda Gunckel,F,Single-ply,48.0,Open Women,43.54,44,,,,,,79.95,79.95,2,113.36
4298,Chris Tavite,M,Raw,,Open,93.0,93,,110.0,,67.5,,120.0,297.5,1,186.89
2187,Carina Holm,F,Raw,,Open,60.0,60,,,,55.0,,,55.0,1,61.32
5575,William Sucik,M,Raw,,Open,89.45,90,,,,147.42,,,147.42,1,94.41
8277,Linda Hanley,F,Raw,56.0,Open,106.0,90+,,,,,,187.5,187.5,1,153.72
5861,Jeremiah Berrera,M,Single-ply,,Boys,125.65,125+,,206.38,,90.72,,215.46,512.56,5,291.77
2819,Per Marius Hole,M,Single-ply,,Open,117.7,120,,,,270.0,,,270.0,1,155.95
7187,Corey Logan,M,Raw,15.5,R-HS1,68.4,74,,90.0,,65.0,,122.5,277.5,2,211.72
8005,Ricardo Cook,M,Raw,28.0,Open,124.0,125,,235.0,,175.0,,247.5,657.5,1,375.293
6662,Chip Holston,M,Raw,42.5,R-O,92.8,93,,260.0,,155.0,,265.0,680.0,1,427.61
8145,Charles Frye,M,Raw,41.0,Open,150.4,140+,217.5,212.5,,185.0,,220.0,617.5,1,341.53
6052,Kaiden Summerville,M,Single-ply,,Boys,64.95,67.5,,165.56,,99.79,,174.63,439.98,9,350.1
7498,Nicki I'Anson,F,Single-ply,38.0,Open Women,85.28,90,,,,62.48,,,62.48,1,55.3
5870,Mikey Golden,M,Single-ply,,Boys,82.19,90,,181.44,,102.06,,170.1,453.59,7,304.55
567,Ivan Williamson,M,Single-ply,,Open,82.5,82.5,,135.0,,95.0,,182.5,412.5,2,276.34
1503,Sam Stewart,M,Raw,,M-Sen-C,82.6,83,,187.5,,135.0,,215.0,537.5,3,359.81
7048,Joseph McAuliffe,M,Raw,,R-M,92.5,93,,,,185.0,,,185.0,2,116.51
6122,Genaro Casas,M,Single-ply,,Boys,110.77,125,,206.38,,108.86,,201.85,517.1,1,303.67
5765,Braden Martinez,M,Single-ply,,Boys,121.02,125,,285.76,,147.42,,254.01,687.19,1,394.32
7822,Alexander Hunter,M,Raw,27.0,Open,97.98,100,,202.5,,162.5,,237.5,602.5,5,369.76
6162,Tim Parker,M,Single-ply,,Boys,83.37,90,,174.63,,106.59,,188.24,469.47,3,312.55
4601,Valerie Silver,F,Raw,64.5,,60.1,63,,47.5,,40.0,,92.5,180.0,1,200.42
406,Dave Pigozzo,M,Single-ply,,Open,88.0,90,,240.0,,140.0,,247.5,627.5,3,405.3
7529,Joseph Haller,M,Single-ply,16.0,Junior Men 16-18,64.14,67.5,,,,60.0,,145.0,205.0,1,164.86
6427,Jeff Vidmar,M,Wraps,34.0,MSMR-AD,123.8,125,,222.5,,160.0,,,,DQ,
8375,Jordan Alexander,F,Raw,23.0,Open,66.8,67.5,,117.5,,55.0,,125.0,297.5,3,305.92
6342,Tanner Stacy,M,Single-ply,,Boys,82.55,90,,181.44,,136.08,,183.7,501.22,6,335.65
5000,Nicole Sandomenico,F,Raw,,Amateur Submaster,50.98,52,,79.38,,47.63,,115.67,242.67,1,307.17
7411,George Van Buren,M,Single-ply,21.0,,105.5,110,,225.0,,140.0,,262.5,627.5,8,374.34
7066,Danielle Strange,F,Raw,,R-O,94.9,84+,,135.0,,65.0,,147.5,347.5,2,294.23
8015,Steve Heinmiller,M,Raw,26.0,Open,94.0,100,,225.0,,167.5,,232.5,625.0,2,390.66
6970,Mykhail Kuhns,M,Raw,28.5,R-O,91.0,93,,95.0,,82.5,,140.0,317.5,4,201.57
1389,Lesley Billingslea,M,Wraps,,Pro SubMaster(33-39),74.84,75,,208.65,,136.08,,217.72,562.45,1,401.38
8444,Maksim Zhidov,M,Raw,19.0,Amateur Sub Junior 17-19,73.3,75,,,,100.0,,,100.0,1,72.42
6206,Jesus Guatzozon,M,Single-ply,,Boys,79.29,82.5,,192.78,,122.47,,215.46,530.7,6,364.37
851,Harlene Moen,F,Raw,,Master 1,121.0,84+,,,,62.5,,,62.5,1,49.9
7529,Rafael Mendez,M,Single-ply,20.0,Junior Men 19-23,98.61,100,,,,172.5,,185.0,357.49,2,218.81
1115,Clark Huang,M,Raw,,Junior,107.0,120,,255.0,,147.5,,230.0,632.5,1,375.52
4686,Koji Higashisaka,M,Raw,35.5,,58.55,59,,60.0,,165.0,,75.0,300.0,1,261.71
6611,Albert Lopez,M,Raw,,R-M1b,92.5,93,,217.5,,142.5,,257.5,617.5,1,388.91
1939,Hans Martin Arnesen,M,Single-ply,,Master 60-69,79.4,82.5,,140.0,,95.0,,185.0,420.0,1,288.11
5210,Justin Grygas,M,Wraps,,Pro Open,94.8,100,,238.14,,170.1,,272.16,680.39,3,423.63
3319,Christer L. Kvålseth,M,Single-ply,,Teen 14-18,50.8,52,,,,50.0,,,50.0,1,50.29
7170,Dane Weeks,M,Raw,22.5,R-O,97.8,105,,245.0,,162.5,,272.5,680.0,3,417.64
1843,Kristian Fatland,M,Single-ply,,Teen 14-18,82.2,82.5,,225.0,,130.0,,75.0,430.0,2,288.69
1427,Jean-Sébastien Rhéaume,M,Single-ply,37.5,,65.78,66,,255.0,,175.0,,235.0,665.0,7,523.59
66,Jared Cruz,M,Wraps,18.0,M_CR_AAPF,74.1,75,,202.5,,137.5,,185.0,525.0,2,377.28
4933,James Childress,M,Raw,,Amateur Junior 20-23,82.01,82.5,,,,,,,,DQ,
5136,Joseph Velez,M,Raw,,Amateur Junior 20-23,73.57,75,,179.17,,108.86,,188.24,476.27,1,344.01
8266,John Romanowski Jr,M,Raw,31.0,Open,82.4,82.5,,190.0,,112.5,,242.5,545.0,2,365.36
6235,Rey Salazar,M,Single-ply,,Boys,89.63,90,,215.46,,120.2,,195.04,530.7,7,339.51
5465,Craig Osborne,M,Wraps,,Open,56.0,56,,90.72,,54.43,,90.72,235.87,1,214.72
6293,Robert Gober,M,Single-ply,,Boys,131.81,125+,,281.23,,149.69,,231.33,662.24,2,373.65
4452,Jeannette Gevers,F,Single-ply,,M1,59.9,60,,152.5,,98.0,,160.0,410.5,1,458.25
6402,Johnny Gomez,M,Single-ply,,Boys,51.17,52,,129.27,,90.72,,147.42,367.41,11,366.7
3301,Alexander Trabelsi,M,Single-ply,,Open,59.0,59,,,,,,,,DQ,
1552,Derek Spencer,M,Raw,,sm2,127.37,140,,233.5,150.0,147.5,,255.0,636.0,1,361.08
7013,Tanner Underberg,M,Single-ply,,HSJV,48.5,53,,122.5,,67.5,,137.5,327.5,2,346.49
5996,Hudson Soetenga,M,Single-ply,,Boys,80.74,82.5,,113.4,,74.84,,127.01,,DQ,
5377,Dan Davidson,M,Multi-ply,,Open,117.5,117.5,,,,,,317.51,317.51,1,183.47
6582,Tarra Abbas,F,Raw,,R-JR,84.0,84,,102.5,,57.5,,147.5,307.5,1,274.21
7981,Taeho Kim,M,Raw,19.0,Junior 18-19,72.3,75,,160.0,,92.5,,177.5,430.0,2,314.532
8059,Ethan Kremer,M,Raw,13.0,Junior 13-15,80.5,82.5,95.0,80.0,,55.0,,120.0,255.0,1,173.41
4493,Llewelyn Lilli,M,Raw,,J,114.1,120,,187.5,,125.0,,225.0,537.5,4,312.98
83,James Kikilas,M,Raw,20.0,M_JR_APF,93.7,100,,,,,,250.0,250.0,2,156.49
4900,Dave Haupt,M,Raw,,Pro Master 40-44,109.41,110,,,,,,272.16,272.16,1,160.43
6182,Taylor Hobbs,M,Single-ply,,Boys,74.84,75,,190.51,,106.59,,206.38,503.49,1,359.3
1084,Joseph Favia,M,Raw,,Open,99.1,105,,187.5,,125.0,,252.5,565.0,3,345.11
5372,Rick Storment,M,Raw,,Masters 40-44,112.94,117.5,,,244.94,138.35,,238.14,376.48,1,219.84
1431,Dmitry Fedotov,M,Raw,17.5,Subjuniors,65.6,66,,182.5,,117.5,,195.0,495.0,2,390.63
8444,Mikhail Greshnov,M,Wraps,21.0,Amateur Junior 20-23,113.5,125,,245.0,,177.5,,245.0,667.5,6,389.24
1249,Alina Davletshina,F,Raw,19.5,Juniors,70.8,72,,137.5,,90.0,,155.0,382.5,2,377.58
3466,Ole Joakim Haugen,M,Single-ply,,Open,89.26,93,,,,150.0,,,150.0,1,96.17
5204,Matt Evans,M,Wraps,,Amateur Open,88.9,90,,185.97,,154.22,,238.14,578.33,1,371.55
167,Catriona Dunca,F,Single-ply,,F-E-M1,51.0,52,,112.5,,60.0,,127.5,300.0,2,379.62
5169,Brian R. McCoy,M,Raw,,Amateur Submaster,73.39,75,,129.27,,102.06,,226.8,458.13,1,331.49
7785,Eliot Myers,M,Raw,25.0,Open Men,108.23,110,,222.5,,132.5,,242.5,597.5,1,353.42199999999997
3081,Ånund Grønning,M,Single-ply,,Master 40-49,123.9,125,,,,170.0,,,170.0,2,97.05
6884,Huy Dinh,M,Raw,24.5,R-O,74.3,83,,167.5,,107.5,,177.5,452.5,5,324.56
6336,Victor Mendez,M,Single-ply,,Boys,102.42,110,,217.72,,117.93,,208.65,544.31,5,328.21
8340,Patric Kaltenbacher,M,Single-ply,39.0,Open,89.6,90,,,,215.0,,,215.0,3,137.57
7397,Lindsay Hood,F,Raw,33.0,F-RO,126.7,90+,,,,100.0,,,100.0,1,79.2
6898,Kelsey Indergaard,F,Raw,,O,91.7,84+,,100.0,,62.5,,147.5,310.0,3,265.85
1413,Kelly Montagna,F,Wraps,,Amateur Master 45-49,82.78,90,,83.91,,49.9,,108.86,242.67,1,218.01
7104,Lacey Massari,F,Raw,33.5,R-O,56.2,57,,120.0,,72.5,,157.5,350.0,1,410.66
8326,Eric Ramirez,M,Raw,29.0,Open,75.7,82.5,,,,150.0,,,150.0,1,106.2
6615,Billie Bell,F,Raw,33.5,R-O,61.56,63,,122.5,,72.5,,142.5,337.5,1,368.9
7443,Lacy Picou,F,Single-ply,,Junior,82.5,82.5,,155.0,,62.5,,162.5,380.0,2,341.99
6061,Tyler Le,M,Single-ply,,Boys,55.52,56,,165.56,,92.99,,188.24,446.79,4,410.19
6144,Terrance Williams,M,Single-ply,,Boys,45.63,52,,52.16,,29.48,,86.18,167.83,2,190.38
6208,Eli Crawford,M,Single-ply,,Boys,118.71,125,,281.23,,158.76,,263.08,703.07,2,405.24
5705,Bill Lindsey,M,Raw,70.0,70-74,82.5,82.5,,,,117.93,,,117.93,1,79.0
7514,Eric Celedon,M,Single-ply,15.0,Frosh/Soph,82.5,82.5,,133.81,,111.13,,151.95,396.89,2,265.88
8192,Allison Wright,F,Raw,24.0,Open,81.6,82.5,,102.5,,45.0,,125.0,272.5,2,246.66
5145,Mike Lackey,M,Raw,,Pro Open,123.47,125,,,,240.4,,351.53,591.94,1,338.18
8357,Brian Minier,M,Raw,40.0,Master 40-44,149.0,140+,,245.0,,185.0,,290.0,720.0,1,398.75
8459,Anton Kalinin,M,Raw,31.0,Open,80.2,82.5,,,,,,240.0,240.0,3,163.59
7037,Raul Lopez,M,Raw,,R-M3,93.0,93,,77.5,,102.5,,205.0,385.0,1,241.85
298,Jason Allard,M,Single-ply,,Open,89.1,90,,265.0,,155.0,,262.5,682.5,4,437.96
8299,Joy Sabal,F,Raw,25.0,Open,79.7,82.5,,125.0,,62.5,,130.0,317.5,2,291.13
6664,Sylvia Kosiorek,F,Raw,21.5,R-O,70.9,72,,97.5,,50.0,,107.5,255.0,1,251.48
155,Kevin Jane,M,Single-ply,,M-M3,92.7,93,,267.5,,165.0,,270.0,702.5,1,441.98
6873,Matthew Lawrey,M,Raw,,R-M-O,87.3,93,,180.0,,127.5,,237.5,545.0,4,353.53
6989,Xavier Urena,M,Raw,22.5,R-JR,73.6,74,,200.0,,130.0,,247.5,577.5,1,417.01
6538,Patrick Johnson,M,Single-ply,,T3,58.3,59,,40.0,,37.5,,92.5,170.0,1,148.9
7173,Beth Slotnick,F,Raw,27.5,R-O,55.5,57,,107.5,,65.0,,127.5,300.0,3,355.47
9,Macy Lantz,F,Raw,14.0,T1-Teen,59.69,60,,60.0,-40.01,37.5,87.5,80.0,177.5,1,198.69
1563,Bernice Gee,F,Raw,,pure,49.76,52,,,,37.5,,,37.5,1,48.35
5017,Henry Halse,M,Raw,,Amateur Junior 20-23,81.1,82.5,,170.1,,115.67,,204.12,489.88,3,331.6
7697,Hunter Rossman,M,Wraps,18.0,Junior Men 15-19,109.86,110,,215.0,,132.5,260.0,250.0,597.5,1,351.76
8412,Ian Sipes,M,Raw,25.0,Open,120.25,125,,185.0,,142.5,,227.5,555.0,4,318.93
87,Vesa Nissilä,M,Multi-ply,54.0,M-M3,110.9,125,,270.0,,185.0,,225.0,680.0,1,399.19
1970,Håkon Farstad,M,Single-ply,,Open,122.5,125,,300.0,,215.0,,100.0,615.0,1,351.94
8078,Vsevolod Kylyvnyk,M,Raw,17.0,Junior 16-17,108.9,110,,192.5,,137.5,,240.0,570.0,1,336.49
4596,Robert Biggs,M,Raw,37.5,,103.25,105,,225.0,,160.0,,257.5,642.5,7,386.25
5807,Jaric Crider,M,Single-ply,,Boys,80.29,82.5,,206.38,,124.74,,206.38,537.51,1,366.12
2580,Kjell Arne Bøe,M,Single-ply,,Master 60-69,87.8,93,,,,200.0,,,200.0,1,129.34
1203,Brianna Swyryda,F,Raw,,Sub-Junior,80.2,84,,82.5,,45.0,,102.5,230.0,1,210.16
8459,Oleg Pecheykin,M,Raw,35.0,Open,99.1,100,,,,140.0,,170.0,310.0,2,189.35
7045,Rolan Coltherst,M,Raw,,R-JR,87.5,90,,237.5,,150.0,,282.5,670.0,2,434.07
7277,Enrique Medina,M,Raw,,R-O,81.8,83,,200.0,,142.5,,232.5,575.0,4,387.18
171,David Taufa,M,Wraps,27.0,MO-RP,140.0,140,,280.0,,170.0,,312.5,762.5,2,426.09
5380,John Hill,M,Multi-ply,,Open,122.47,125,,,,199.58,,272.16,471.74,1,269.98
1299,Jan Trefný,M,Raw,19.0,T3,104.8,110,,,,,-301.0,290.0,290.0,1,173.41
7016,Jacob Halpern,M,Raw,,R-JR,73.9,74,,192.5,,135.0,,240.0,567.5,2,408.6
8341,Elaine May,F,Raw,56.0,Master 55-59,97.1,90+,,100.0,,60.0,,145.0,305.0,1,256.26
4398,Sharlene Faoagali,F,Single-ply,,U18,114.1,90+,,,,40.0,,,40.0,1,32.28
26,Evan Warnock,M,Wraps,,DT - J20/23,99.88,100,,170.0,,125.0,,212.5,507.5,4,309.01
3930,Trond Fjøren,M,Single-ply,,Open,140.1,125+,,100.0,,270.5,,100.0,470.0,1,262.61
8447,Denis Milov,M,Raw,27.0,Open,120.7,125,,,,,,337.5,337.5,2,193.78
7913,Jason Janis,M,Raw,35.0,Open,116.4,125,,,,,,232.5,232.5,3,134.667
1354,Scott Sargent,M,Raw,52.5,Amateur Police,98.29,100,,,,167.83,,,167.83,1,102.86
7259,Ashlee Hernandez,F,Raw,16.5,R-T2,52.25,57,,95.0,,45.0,,107.5,247.5,1,307.4
5777,Armani Johnson,M,Single-ply,,Boys,67.77,75,,158.76,,90.72,,158.76,408.23,7,313.75
5830,Chris Dyson,M,Single-ply,,Boys,151.95,125+,,181.44,,81.65,,154.22,417.3,3,230.47
7630,Marna Hightower,F,Raw,61.0,Master Women 60-64,65.32,67.5,,,,,,120.0,120.0,1,125.44
1504,Silvano Senn,M,Raw,,M-O,92.0,93,,165.0,,112.5,,222.5,500.0,10,315.73
2217,Oddvar Hagen,M,Single-ply,,Master 40-49,65.8,67.5,,140.0,,95.0,,155.0,390.0,1,306.99
1827,Fredrich Taraldsen,M,Single-ply,,Junior 19-23,82.3,82.5,,,,112.5,,,112.5,1,75.47
1026,Russell Agnew,M,Raw,,Junior,104.0,105,,247.5,,147.5,,290.0,685.0,2,410.72
2979,Swara Salim Ibrahim,M,Single-ply,,Junior 19-23,91.6,93,,230.0,,170.0,,265.0,665.0,1,420.81
4673,Paul Johnston,M,Raw,41.5,M1,65.35,66,,,,132.5,,,132.5,1,104.89
7074,James Kearney,M,Raw,23.5,R-JR,72.6,74,,180.0,,107.5,,197.5,485.0,3,353.69
5136,PJ Santa Teresa,M,Wraps,,Amateur Junior 20-23,85.28,90,,185.97,,90.72,,226.8,503.49,2,330.85
7642,Greg Baxter,M,Single-ply,58.0,Open Men,100.24,110,,255.0,,65.0,,277.5,597.5,2,363.278
1412,Bryan Strevel,M,Multi-ply,,Pro Open,131.9,140,,408.23,,306.17,,319.78,1034.19,4,583.44
7426,M. Morrison,F,Single-ply,,Varsity,54.4,56,,85.0,,45.0,,107.5,237.5,8,285.86
834,Trevor Prior,M,Single-ply,,Open,99.4,105,,217.5,,155.0,,252.5,625.0,1,381.29
6680,Shannan D'Annunzio,F,Raw,,R-M1a,59.6,60,,95.0,,65.0,,137.5,297.5,1,333.4
4916,Teddy Higgins,M,Raw,,Amateur Junior 20-23,79.92,82.5,,172.37,,140.61,,206.38,519.36,1,354.79
8452,Olga Seitova,F,Raw,,Open 24-39,55.0,60,,,,55.0,,,55.0,4,65.63
8422,Alison Jernigan,F,Raw,52.0,Open,108.0,90+,,70.0,,55.0,,155.0,280.0,2,228.57
8386,Joseph Kaas,M,Raw,22.0,Open,98.5,100,,190.0,,117.5,,227.5,535.0,7,327.61
2965,Leif Sydengen,M,Single-ply,,Master 50-59,97.8,105,,,,190.0,,,190.0,2,116.69
1,Rick Streb,M,Multi-ply,60.0,Open,116.12,125,,,,257.5,,,257.5,1,149.24
